OBJECTID,STYLE,TIME1,TIME2,TIME3,TIME4,TYPE,Meter,RatePerHr,MaxTime,Long,Lat
2139,,180 MIN,,,,PARKING METER,3999,2,3 HOURS,-123.35404893882,48.4250377439191
2140,,180 MIN,,,,PARKING METER,3998,2,3 HOURS,-123.354283882919,48.4250623876953
2141,,120 MIN,,,,PARKING METER,1338,2.5,2 HOURS,-123.36466948469,48.4218135033911
2142,,120 MIN,,,,PARKING METER,1339,2.5,2 HOURS,-123.364622764004,48.4218349598808
2143,,90 MIN,,,,PARKING METER,1520,3,90 MIN,-123.368034044978,48.4229011647505
2144,,90 MIN,,,,PARKING METER,1521,3,90 MIN,-123.367977506815,48.4228825749152
2145,,90 MIN,,,,PARKING METER,,3,90 MIN,-123.370369515592,48.4267439514982
2146,,90 MIN,,,,PARKING METER,,3,90 MIN,-123.37058332805,48.4269317880255
2147,,20 MIN,,,,PARKING METER,,2.5,20 MINS,-123.361659937296,48.4283229082201
2148,,20 MIN,,,,PARKING METER,,2.5,20 MINS,-123.36161144798,48.4281426307329
2149,Hotel,Loading Zone,,,,HOTEL,,,,-123.3706808191,48.4269197703801
2150,,20 MIN,,,,PARKING METER,,1.5,20 MINS,-123.353792285246,48.4239393946429
2151,,20 MIN,,,,PARKING METER,,1.5,20 MINS,-123.353805283227,48.4238798459219
2152,,,,,,PARKING METER,5239,1.5,24 HOURS,-123.358040739957,48.4272869511857
2153,HANDICAP,,,,,PARKING METER,,1.5,24 HOURS,-123.358106065842,48.4272944841173
2154,,,,,,PARKING METER,5241,1.5,24 HOURS,-123.357775891863,48.4272609955116
2155,,,,,,PARKING METER,5242,1.5,24 HOURS,-123.357702516333,48.4272528918341
2156,,,,,,PARKING METER,5243,1.5,24 HOURS,-123.357478802143,48.4272274032152
2157,,,,,,PARKING METER,5244,1.5,24 HOURS,-123.357391642352,48.4272173188188
2158,,,,,,PARKING METER,5245,1.5,24 HOURS,-123.357298225206,48.4272076118421
2159,,,,,,PARKING METER,5246,1.5,24 HOURS,-123.357209098195,48.4271976530673
2160,,,,,,PARKING METER,5247,1.5,24 HOURS,-123.357126771927,48.427188267797
2161,,,,,,PARKING METER,5248,1.5,24 HOURS,-123.356972319612,48.427170418183
2162,,20 MIN,,,,PARKING METER,5249,1.5,24 HOURS,-123.356736996745,48.4271469874426
2163,,20 MIN,,,,PARKING METER,5250,1.5,24 HOURS,-123.356645738079,48.4271389394083
2164,,,,,,PARKING METER,5251,1.5,24 HOURS,-123.357703865267,48.4273177528472
2165,,,,,,PARKING METER,5252,1.5,24 HOURS,-123.357626013929,48.4273090683573
2166,,,,,,PARKING METER,5253,1.5,24 HOURS,-123.357547269118,48.4273003865898
2167,,,,,,PARKING METER,5254,1.5,24 HOURS,-123.357472998714,48.4272922855456
2168,,,,,,PARKING METER,5255,1.5,24 HOURS,-123.357404100398,48.4272853589184
2169,,,,,,PARKING METER,5256,1.5,24 HOURS,-123.357339669481,48.4272778228092
2170,,,,,,PARKING METER,5257,1.5,24 HOURS,-123.35726986935,48.4272697077561
2171,,,,,,PARKING METER,5258,1.5,24 HOURS,-123.357198280896,48.4272615991095
2172,,,,,,PARKING METER,5259,1.5,24 HOURS,-123.357129375662,48.4272534811938
2173,,,,,,PARKING METER,5260,1.5,24 HOURS,-123.357051528699,48.4272453918726
2174,General,,,,,GENERAL,,,,-123.357586266268,48.4272385544402
2175,General,,,,,GENERAL,,,,-123.356517492317,48.42712237636
2176,,,,,,PARKING METER,4411,3,90 MIN,-123.368961867236,48.4293064999263
2177,,,,,,PARKING METER,4412,3,90 MIN,-123.368884612446,48.4293067473962
2178,,,,,,PARKING METER,4416,3,90 MIN,-123.368569178778,48.4293110896148
2179,SMALL VEHICLE,,,,,PARKING METER,5709,2.5,2 HOURS,-123.362953545163,48.4294829298283
2181, , , , , ,PARKING METER,4034,3,90 MIN,-123.36758982862,48.4274679119694
2182, , , , , ,PARKING METER,4129,3,90 MIN,-123.366345780218,48.4274328096938
2183,SMALL VEHICLE, , , , ,PARKING METER,4130,3,90 MIN,-123.366260765016,48.427422725001
2184, , , , , ,PARKING METER,2826,3,90 MIN,-123.366601843811,48.4265398200912
2185, , , , , ,PARKING METER,2628,3,20 MIN,-123.366837396591,48.4256574285229
2186,,,,,,PARKING METER,5123,2.5,2 HOURS,-123.360017519687,48.4267377108036
